sku,nombre,marca,precio_normal,precio_internet,precio_sbpay,precio_fonasa,descuento_internet_pct,url,imagen,categoria_1,categoria_2,categoria_3,tipo_venta,requiere_receta,bioequivalente,retiro_tienda,despacho_domicilio,stock_global,disponible_comuna,region,comuna,capturado_en
3230155,Nuxe Huile Prodigieuse Aceite Seco 100ml,Nuxe,46099,32269,27659,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-aceite-seco-100ml?default_sku=3230155,https://static.salcobrand.cl/spree/products/114725/small/3230155_1.jpg?1719336109,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
3230155,Nuxe Huile Prodigieuse Aceite Seco 100ml,Nuxe,46099,32269,27659,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-aceite-seco-100ml?default_sku=3230155,https://static.salcobrand.cl/spree/products/114725/small/3230155_1.jpg?1719336109,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
3230155,Nuxe Huile Prodigieuse Aceite Seco 100ml,Nuxe,46099,32269,27659,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-aceite-seco-100ml?default_sku=3230155,https://static.salcobrand.cl/spree/products/114725/small/3230155_1.jpg?1719336109,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
593851,Fotoprotector Gel Cream SPF50 100ml,Isdin,9999,9999,,,,https://salcobrand.cl/products/fotoprotector-gel-cream-spf50-100ml?default_sku=593851,https://static.salcobrand.cl/spree/products/168152/small/593851.jpg?1764180242,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
593851,Fotoprotector Gel Cream SPF50 100ml,Isdin,9999,9999,,,,https://salcobrand.cl/products/fotoprotector-gel-cream-spf50-100ml?default_sku=593851,https://static.salcobrand.cl/spree/products/168152/small/593851.jpg?1764180242,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
593851,Fotoprotector Gel Cream SPF50 100ml,Isdin,9999,9999,,,,https://salcobrand.cl/products/fotoprotector-gel-cream-spf50-100ml?default_sku=593851,https://static.salcobrand.cl/spree/products/168152/small/593851.jpg?1764180242,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
3220201,Svr Crema Protectora Solar Facial Mousse Sun Secure Blur 50ml,Svr,21799,15259,13079,,30,https://salcobrand.cl/products/svr-crema-protectora-solar-facial-mousse-sun-secure-blur-50ml?default_sku=3220201,https://static.salcobrand.cl/spree/products/87923/small/3220201_1.jpg?1677001640,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
3220201,Svr Crema Protectora Solar Facial Mousse Sun Secure Blur 50ml,Svr,21799,15259,13079,,30,https://salcobrand.cl/products/svr-crema-protectora-solar-facial-mousse-sun-secure-blur-50ml?default_sku=3220201,https://static.salcobrand.cl/spree/products/87923/small/3220201_1.jpg?1677001640,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
3220201,Svr Crema Protectora Solar Facial Mousse Sun Secure Blur 50ml,Svr,21799,15259,13079,,30,https://salcobrand.cl/products/svr-crema-protectora-solar-facial-mousse-sun-secure-blur-50ml?default_sku=3220201,https://static.salcobrand.cl/spree/products/87923/small/3220201_1.jpg?1677001640,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
575582,Waterwipes Toallitas Húmedas 720 Unidades,Waterwipes,37399,37399,,,,https://salcobrand.cl/products/waterwipes-toallitas-humedas-720-unidades?default_sku=575582,https://static.salcobrand.cl/spree/products/186691/small/575582_%281%29.jpeg?1778692701,Infantil y Mamá,Infantil y Mamá > Mundo Pañales,Infantil y Mamá > Mundo Pañales > Mudado,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
575582,Waterwipes Toallitas Húmedas 720 Unidades,Waterwipes,37399,37399,,,,https://salcobrand.cl/products/waterwipes-toallitas-humedas-720-unidades?default_sku=575582,https://static.salcobrand.cl/spree/products/186691/small/575582_%281%29.jpeg?1778692701,Infantil y Mamá,Infantil y Mamá > Mundo Pañales,Infantil y Mamá > Mundo Pañales > Mudado,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
575582,Waterwipes Toallitas Húmedas 720 Unidades,Waterwipes,37399,37399,,,,https://salcobrand.cl/products/waterwipes-toallitas-humedas-720-unidades?default_sku=575582,https://static.salcobrand.cl/spree/products/186691/small/575582_%281%29.jpeg?1778692701,Infantil y Mamá,Infantil y Mamá > Mundo Pañales,Infantil y Mamá > Mundo Pañales > Mudado,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5970115,Capital Soleil Agua Solar Protectora FPS50 - Hidratante,Vichy,20499,20499,,,,https://salcobrand.cl/products/capital-soleil-agua-solar-protectora-fps50-hidratante?default_sku=5970115,https://static.salcobrand.cl/spree/products/95582/small/5970115_01.jpg?1690817549,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Autobronceantes,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5970115,Capital Soleil Agua Solar Protectora FPS50 - Hidratante,Vichy,20499,20499,,,,https://salcobrand.cl/products/capital-soleil-agua-solar-protectora-fps50-hidratante?default_sku=5970115,https://static.salcobrand.cl/spree/products/95582/small/5970115_01.jpg?1690817549,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Autobronceantes,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5970115,Capital Soleil Agua Solar Protectora FPS50 - Hidratante,Vichy,20499,20499,,,,https://salcobrand.cl/products/capital-soleil-agua-solar-protectora-fps50-hidratante?default_sku=5970115,https://static.salcobrand.cl/spree/products/95582/small/5970115_01.jpg?1690817549,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Autobronceantes,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
240068,Sérum & Peeling Eucerin Hyaluron Filler Noche 30ml,Eucerin,46699,32689,28019,,30,https://salcobrand.cl/products/serum-peeling-eucerin-hyaluron-filler-noche-30ml?default_sku=240068,https://static.salcobrand.cl/spree/products/160802/small/240068_1.jpg?1759751609,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Tratamientos,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
240068,Sérum & Peeling Eucerin Hyaluron Filler Noche 30ml,Eucerin,46699,32689,28019,,30,https://salcobrand.cl/products/serum-peeling-eucerin-hyaluron-filler-noche-30ml?default_sku=240068,https://static.salcobrand.cl/spree/products/160802/small/240068_1.jpg?1759751609,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Tratamientos,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
240068,Sérum & Peeling Eucerin Hyaluron Filler Noche 30ml,Eucerin,46699,32689,28019,,30,https://salcobrand.cl/products/serum-peeling-eucerin-hyaluron-filler-noche-30ml?default_sku=240068,https://static.salcobrand.cl/spree/products/160802/small/240068_1.jpg?1759751609,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Tratamientos,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
8953398,Chupete Silicona 0+ Original Start Unisex x2,Mam,13999,10999,9659,,21,https://salcobrand.cl/products/chupete-silicona-0-original-start-unisex-x2?default_sku=8953398,https://static.salcobrand.cl/spree/products/179693/small/8953398_1.jpg?1773161656,Infantil y Mamá,Infantil y Mamá > Accesorios,Infantil y Mamá > Accesorios > Chupetes y Mordedores,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
8953398,Chupete Silicona 0+ Original Start Unisex x2,Mam,13999,10999,9659,,21,https://salcobrand.cl/products/chupete-silicona-0-original-start-unisex-x2?default_sku=8953398,https://static.salcobrand.cl/spree/products/179693/small/8953398_1.jpg?1773161656,Infantil y Mamá,Infantil y Mamá > Accesorios,Infantil y Mamá > Accesorios > Chupetes y Mordedores,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
8953398,Chupete Silicona 0+ Original Start Unisex x2,Mam,13999,10999,9659,,21,https://salcobrand.cl/products/chupete-silicona-0-original-start-unisex-x2?default_sku=8953398,https://static.salcobrand.cl/spree/products/179693/small/8953398_1.jpg?1773161656,Infantil y Mamá,Infantil y Mamá > Accesorios,Infantil y Mamá > Accesorios > Chupetes y Mordedores,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5110168,Dove Desodorante en Aerosol Dermo Aclarant 150ml,Dove,4999,4999,,,,https://salcobrand.cl/products/dove-desodorante-en-aerosol-dermo-aclarant-150ml?default_sku=5110168,https://static.salcobrand.cl/spree/products/122217/small/5110168_1.jpg?1727795850,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5110168,Dove Desodorante en Aerosol Dermo Aclarant 150ml,Dove,4999,4999,,,,https://salcobrand.cl/products/dove-desodorante-en-aerosol-dermo-aclarant-150ml?default_sku=5110168,https://static.salcobrand.cl/spree/products/122217/small/5110168_1.jpg?1727795850,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5110168,Dove Desodorante en Aerosol Dermo Aclarant 150ml,Dove,4999,4999,,,,https://salcobrand.cl/products/dove-desodorante-en-aerosol-dermo-aclarant-150ml?default_sku=5110168,https://static.salcobrand.cl/spree/products/122217/small/5110168_1.jpg?1727795850,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
4100244,Nenitos Varitas 100% Algodón 270 Unidades,Nenitos,1799,1490,1313,,17,https://salcobrand.cl/products/varitas-de-algodon?default_sku=4100244,https://static.salcobrand.cl/spree/products/11286/small/4100244.jpg?1641480474,Infantil y Mamá,Infantil y Mamá > Cuidado Corporal e Higiene Infantil,Infantil y Mamá > Cuidado Corporal e Higiene Infantil > Artículos de Higiene,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
4100244,Nenitos Varitas 100% Algodón 270 Unidades,Nenitos,1799,1490,1313,,17,https://salcobrand.cl/products/varitas-de-algodon?default_sku=4100244,https://static.salcobrand.cl/spree/products/11286/small/4100244.jpg?1641480474,Infantil y Mamá,Infantil y Mamá > Cuidado Corporal e Higiene Infantil,Infantil y Mamá > Cuidado Corporal e Higiene Infantil > Artículos de Higiene,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
4100244,Nenitos Varitas 100% Algodón 270 Unidades,Nenitos,1799,1490,1313,,17,https://salcobrand.cl/products/varitas-de-algodon?default_sku=4100244,https://static.salcobrand.cl/spree/products/11286/small/4100244.jpg?1641480474,Infantil y Mamá,Infantil y Mamá > Cuidado Corporal e Higiene Infantil,Infantil y Mamá > Cuidado Corporal e Higiene Infantil > Artículos de Higiene,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
3309040,"Bálsamo Labial Cherry 4,8g",Cocoa Butter,3499,3499,,,,https://salcobrand.cl/products/cocoa-butter-bals-lab-cherry-x?default_sku=3309040,https://static.salcobrand.cl/spree/products/22551/small/3309040_%281%29.jpg?1641479973,Belleza,Belleza > Make-Up,Belleza > Make-Up > Labios,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
3309040,"Bálsamo Labial Cherry 4,8g",Cocoa Butter,3499,3499,,,,https://salcobrand.cl/products/cocoa-butter-bals-lab-cherry-x?default_sku=3309040,https://static.salcobrand.cl/spree/products/22551/small/3309040_%281%29.jpg?1641479973,Belleza,Belleza > Make-Up,Belleza > Make-Up > Labios,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
3309040,"Bálsamo Labial Cherry 4,8g",Cocoa Butter,3499,3499,,,,https://salcobrand.cl/products/cocoa-butter-bals-lab-cherry-x?default_sku=3309040,https://static.salcobrand.cl/spree/products/22551/small/3309040_%281%29.jpg?1641479973,Belleza,Belleza > Make-Up,Belleza > Make-Up > Labios,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
900348,Lifestyles Preservativos Large 12 Unidades,Lifestyles,14599,14599,,,,https://salcobrand.cl/products/preservativos-large?default_sku=900348,https://static.salcobrand.cl/spree/products/104706/small/900348-1.jpg?1704469750,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
900348,Lifestyles Preservativos Large 12 Unidades,Lifestyles,14599,14599,,,,https://salcobrand.cl/products/preservativos-large?default_sku=900348,https://static.salcobrand.cl/spree/products/104706/small/900348-1.jpg?1704469750,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
900348,Lifestyles Preservativos Large 12 Unidades,Lifestyles,14599,14599,,,,https://salcobrand.cl/products/preservativos-large?default_sku=900348,https://static.salcobrand.cl/spree/products/104706/small/900348-1.jpg?1704469750,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
4153910,Desodorante Spray NIVEA MEN Invisible B&W Hombre 150ml,Nivea,4699,4699,,,,https://salcobrand.cl/products/desodorante-spray-nivea-men-invisible-b-w-hombre-150ml?default_sku=4153910,https://static.salcobrand.cl/spree/products/189748/small/4153910_2.jpg?1779888463,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
4153910,Desodorante Spray NIVEA MEN Invisible B&W Hombre 150ml,Nivea,4699,4699,,,,https://salcobrand.cl/products/desodorante-spray-nivea-men-invisible-b-w-hombre-150ml?default_sku=4153910,https://static.salcobrand.cl/spree/products/189748/small/4153910_2.jpg?1779888463,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
4153910,Desodorante Spray NIVEA MEN Invisible B&W Hombre 150ml,Nivea,4699,4699,,,,https://salcobrand.cl/products/desodorante-spray-nivea-men-invisible-b-w-hombre-150ml?default_sku=4153910,https://static.salcobrand.cl/spree/products/189748/small/4153910_2.jpg?1779888463,Cuidado Personal,Cuidado Personal > Desodorantes,Cuidado Personal > Desodorantes > Aerosol,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
1105020,Strepfen Flurbiprofeno 8.75mg Miel y Limón 16 Comprimidos,Strepfen,9399,7519,,,20,https://salcobrand.cl/products/strepfen-flurbiprofeno-8-75mg-miel-y-limon-16-comprimidos?default_sku=1105020,https://static.salcobrand.cl/spree/products/170020/small/1105020.jpg?1765394064,Medicamentos,Medicamentos > Huesos y Articulaciones,Medicamentos > Huesos y Articulaciones > Analgésicos,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
1105020,Strepfen Flurbiprofeno 8.75mg Miel y Limón 16 Comprimidos,Strepfen,9399,7519,,,20,https://salcobrand.cl/products/strepfen-flurbiprofeno-8-75mg-miel-y-limon-16-comprimidos?default_sku=1105020,https://static.salcobrand.cl/spree/products/170020/small/1105020.jpg?1765394064,Medicamentos,Medicamentos > Huesos y Articulaciones,Medicamentos > Huesos y Articulaciones > Analgésicos,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
1105020,Strepfen Flurbiprofeno 8.75mg Miel y Limón 16 Comprimidos,Strepfen,9399,7519,,,20,https://salcobrand.cl/products/strepfen-flurbiprofeno-8-75mg-miel-y-limon-16-comprimidos?default_sku=1105020,https://static.salcobrand.cl/spree/products/170020/small/1105020.jpg?1765394064,Medicamentos,Medicamentos > Huesos y Articulaciones,Medicamentos > Huesos y Articulaciones > Analgésicos,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
9150855,Preservativos Durex Invisible 3 Unidades,Durex,5999,4199,3599,,30,https://salcobrand.cl/products/preservativos-durex-invisible-3-unidades?default_sku=9150855,https://static.salcobrand.cl/spree/products/181787/small/9150855.jpg?1774974973,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
9150855,Preservativos Durex Invisible 3 Unidades,Durex,5999,4199,3599,,30,https://salcobrand.cl/products/preservativos-durex-invisible-3-unidades?default_sku=9150855,https://static.salcobrand.cl/spree/products/181787/small/9150855.jpg?1774974973,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
9150855,Preservativos Durex Invisible 3 Unidades,Durex,5999,4199,3599,,30,https://salcobrand.cl/products/preservativos-durex-invisible-3-unidades?default_sku=9150855,https://static.salcobrand.cl/spree/products/181787/small/9150855.jpg?1774974973,Cuidado Personal,Cuidado Personal > Bienestar Sexual,Cuidado Personal > Bienestar Sexual > Preservativos,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
4151740,Nivea Men Gel De Afeitar Nivea Men Sensitive 200 ml,Nivea,11999,11999,,,,https://salcobrand.cl/products/nivea-men-gel-de-afeitar-nivea-men-sensitive-200-ml?default_sku=4151740,https://static.salcobrand.cl/spree/products/189324/small/4151740_2.jpg?1779823966,Cuidado Personal,Cuidado Personal > Afeitado,Cuidado Personal > Afeitado > Cremas de Afeitar,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
